#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
P9_megaHit.fasta	k191_109705	170	939	+	rpoS	1-770/1005	========/===...	8/14	75.92	80.82	vfdb	NP_252312	(rpoS) RNA polymerase sigma factor RpoS [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_110600	8	949	-	algB	22-963/1350	===========....	0/0	69.78	80.79	vfdb	NP_254170	(algB) two-component response regulator AlgB [Alginate (VF0091) - Biofilm (VFC0271)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_110713	3	366	-	hsiB1/vipA/tssB	21-384/519	============...	0/0	70.13	86.81	vfdb	NP_248773	(hsiB1/vipA/tssB) type VI secretion system tubule-forming protein VipA [HSI-1 (VF0334) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_111579	420	1470	-	tssK	282-1332/1332	...============	0/0	78.90	83.64	vfdb	NP_250358	(tssK) type VI secretion system baseplate subunit TssK [HSI-2 (VF0943) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_11616	288	653	-	pilH	1-366/366	===============	0/0	100.00	82.24	vfdb	NP_249100	(pilH) twitching motility protein PilH [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_11616	731	1107	-	pilG	1-377/408	==============.	0/0	92.40	84.61	vfdb	NP_249099	(pilG) twitching motility protein PilG [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_119909	475	1163	+	flgI	58-746/1110	===========....	0/0	62.07	82.87	vfdb	NP_249775	(flgI) flagellar P-ring protein precursor FlgI [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_121407	1	309	+	pilH	58-366/366	..=============	0/0	84.43	84.47	vfdb	NP_249100	(pilH) twitching motility protein PilH [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_122910	637	1143	-	pvdS	1-507/564	==============.	0/0	89.89	82.45	vfdb	NP_251116	(pvdS) extracytoplasmic-function sigma-70 factor  [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_128903	186	700	-	flgH	180-694/696	...============	0/0	73.99	82.14	vfdb	NP_249774	(flgH) flagellar L-ring protein precursor FlgH [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_133056	1	628	+	fliM	174-801/972	..===========..	0/0	64.61	88.69	vfdb	NP_250134	(fliM) flagellar motor switch protein FliM [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_133381	3	1000	-	pvdH	7-1004/1410	===========....	0/0	70.78	80.26	vfdb	NP_251103	(pvdH) diaminobutyrate-2-oxoglutarate aminotransferase PvdH [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_138318	591	1531	+	fliM	1-941/972	========/======	2/2	96.71	86.62	vfdb	NP_250134	(fliM) flagellar motor switch protein FliM [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_138318	1641	2083	+	fliN	23-474/474	========/======	7/13	93.04	80.84	vfdb	NP_250135	(fliN) flagellar motor switch protein FliN [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_147491	59	1305	+	fliI	1-1247/1356	==============.	0/0	91.96	83.08	vfdb	NP_249795	(fliI) flagellum-specific ATP synthase FliI [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_147734	25618	27053	-	tssC	38-1472/1476	========/======	1/1	97.22	83.01	vfdb	NP_250349	(tssC) type VI secretion system contractile sheath large subunit [HSI-2 (VF0943) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_148135	1286	2060	-	flgG	8-782/786	========/======	2/4	98.35	82.50	vfdb	NP_249773	(flgG) flagellar basal-body rod protein FlgG [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_148798	1	480	+	flgG	132-611/786	..==========...	0/0	61.07	82.92	vfdb	NP_249773	(flgG) flagellar basal-body rod protein FlgG [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_149004	136	335	-	fliQ	71-270/270	...============	0/0	74.07	82.50	vfdb	NP_250138	(fliQ) flagellar biosynthetic protein FliQ [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_149866	321	773	-	PA1464	28-480/480	========/======	2/4	93.96	83.08	vfdb	NP_250155	(PA1464) purine-binding chemotaxis protein [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_149983	624	1370	+	PA3348	12-755/825	========/=====.	3/5	90.06	80.61	vfdb	NP_252038	(PA3348) chemotaxis protein methyltransferase [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_152806	1626	3742	-	flhA	1-2114/2124	========/======	1/3	99.53	80.78	vfdb	NP_250143	(flhA) flagellar biosynthesis protein FlhA [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_153628	1	653	+	fliG	363-1015/1017	.....==========	0/0	64.21	84.07	vfdb	NP_249793	(fliG) flagellar motor switch protein G [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_15397	261	1069	-	fleN	10-818/843	========/======	2/2	95.85	83.21	vfdb	NP_250145	(fleN) flagellar synthesis regulator FleN [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_155154	16407	17835	-	tssC	44-1472/1476	===============	0/0	96.82	80.20	vfdb	NP_250349	(tssC) type VI secretion system contractile sheath large subunit [HSI-2 (VF0943) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_155507	1	1120	+	PA1459	7-1102/1107	========/======	9/30	98.74	80.41	vfdb	NP_250150	(PA1459) chemotaxis-specific methylesterase [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_155507	1125	1643	+	motC	1-519/741	===========....	0/0	70.04	81.31	vfdb	NP_250151	(motC) flagellar motor protein [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_160052	1	427	-	algU	1-427/582	============...	0/0	73.37	80.80	vfdb	NP_249453	(algU) alginate biosynthesis protein AlgZ/FimS [Alginate (VF0091) - Biofilm (VFC0271)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_16102	156	333	-	mbtH-like	27-204/219	.=============.	0/0	81.28	84.27	vfdb	NP_251102	(mbtH-like) MbtH-like protein from the pyoverdine cluster [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_163779	495	827	-	pilH	1-333/366	==============.	0/0	90.98	80.78	vfdb	NP_249100	(pilH) twitching motility protein PilH [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_163779	902	1224	-	pilG	55-377/408	..============.	0/0	79.17	82.04	vfdb	NP_249099	(pilG) twitching motility protein PilG [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_16475	67	757	-	fliP	69-759/768	.=======/======	2/4	89.71	83.84	vfdb	NP_250137	(fliP) flagellar biosynthetic protein FliP [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_170023	903	1114	+	mbtH-like	1-212/219	===============	0/0	96.80	84.91	vfdb	NP_251102	(mbtH-like) MbtH-like protein from the pyoverdine cluster [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_170744	2	558	-	fleN	10-566/843	===========....	0/0	66.07	84.74	vfdb	NP_250145	(fleN) flagellar synthesis regulator FleN [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_171527	452	707	+	fliQ	1-256/270	===============	0/0	94.81	80.86	vfdb	NP_250138	(fliQ) flagellar biosynthetic protein FliQ [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_173222	52	1019	+	algB	22-989/1350	===========....	0/0	71.70	82.44	vfdb	NP_254170	(algB) two-component response regulator AlgB [Alginate (VF0091) - Biofilm (VFC0271)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_173775	40	804	+	crc	1-765/780	===============	0/0	98.08	81.05	vfdb	NP_254019	(crc) catabolite repression control protein [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_174292	1	494	+	fliP	265-758/768	.....==========	0/0	64.32	83.00	vfdb	NP_250137	(fliP) flagellar biosynthetic protein FliP [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_175539	103	458	-	pilH	11-366/366	===============	0/0	97.27	81.18	vfdb	NP_249100	(pilH) twitching motility protein PilH [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_176332	1	421	-	flgC	11-428/441	========/======	3/5	94.56	82.94	vfdb	NP_249769	(flgC) flagellar basal-body rod protein FlgC [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_179177	1	332	-	hcp1	1-332/489	========/==....	2/2	67.69	82.58	vfdb	NP_248775	(hcp1) type VI secretion system substrate Hcp1 [HSI-1 (VF0334) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_179944	1	1197	+	pvdH	211-1407/1410	..======/======	4/8	84.61	82.68	vfdb	NP_251103	(pvdH) diaminobutyrate-2-oxoglutarate aminotransferase PvdH [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_179944	1286	1490	+	mbtH-like	1-205/219	===============	0/0	93.61	85.37	vfdb	NP_251102	(mbtH-like) MbtH-like protein from the pyoverdine cluster [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_179944	1659	1857	-	mbtH-like	7-205/219	===============	0/0	90.87	86.43	vfdb	NP_251102	(mbtH-like) MbtH-like protein from the pyoverdine cluster [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_180816	1	323	+	pilG	73-395/408	..=============	0/0	79.17	83.59	vfdb	NP_249099	(pilG) twitching motility protein PilG [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_180841	93	500	+	flgB	1-408/408	========/======	2/4	99.51	80.24	vfdb	NP_249768	(flgB) flagellar basal body rod protein FlgB [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_180847	1	323	+	pilG	73-395/408	..=============	0/0	79.17	82.97	vfdb	NP_249099	(pilG) twitching motility protein PilG [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_180847	383	748	+	pilH	1-366/366	===============	0/0	100.00	80.60	vfdb	NP_249100	(pilH) twitching motility protein PilH [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_183626	1	928	-	pvdH	112-1039/1410	.=======/===...	2/2	65.74	83.53	vfdb	NP_251103	(pvdH) diaminobutyrate-2-oxoglutarate aminotransferase PvdH [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_185530	282	647	+	pilH	1-366/366	===============	0/0	100.00	82.79	vfdb	NP_249100	(pilH) twitching motility protein PilH [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_185828	1	717	+	fliG	276-992/1017	....===========	0/0	70.50	83.40	vfdb	NP_249793	(fliG) flagellar motor switch protein G [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_188507	191	965	+	flgG	8-782/786	========/======	4/8	98.09	83.83	vfdb	NP_249773	(flgG) flagellar basal-body rod protein FlgG [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_190152	1	330	+	hcp1	142-471/489	....====/======	2/2	67.28	81.87	vfdb	NP_248775	(hcp1) type VI secretion system substrate Hcp1 [HSI-1 (VF0334) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_192047	2	873	-	flgI	58-929/1110	========/====..	2/2	78.47	85.34	vfdb	NP_249775	(flgI) flagellar P-ring protein precursor FlgI [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_193165	302	571	+	pilH	1-270/366	============...	0/0	73.77	84.81	vfdb	NP_249100	(pilH) twitching motility protein PilH [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_195577	1	620	-	fleN	10-629/843	============...	0/0	73.55	85.32	vfdb	NP_250145	(fleN) flagellar synthesis regulator FleN [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_195583	1	569	-	fleN	61-629/843	.===========...	0/0	67.50	85.06	vfdb	NP_250145	(fleN) flagellar synthesis regulator FleN [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_19670	1	479	-	vfr	142-620/645	...============	0/0	74.26	81.21	vfdb	NP_249343	(vfr) cAMP-regulatory protein [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_201824	1	996	-	alg8	32-1027/1485	===========....	0/0	67.07	82.03	vfdb	NP_252231	(alg8) alginate-c5-mannuronan-epimerase AlgG [Alginate (VF0091) - Biofilm (VFC0271)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_204427	1	1817	+	flhA	301-2114/2124	.=======/======	9/15	85.12	81.68	vfdb	NP_250143	(flhA) flagellar biosynthesis protein FlhA [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_205439	7	381	-	flgC	70-441/441	..======/======	5/9	83.67	81.75	vfdb	NP_249769	(flgC) flagellar basal-body rod protein FlgC [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_210890	143	353	+	fliQ	1-211/270	============...	0/0	78.15	82.46	vfdb	NP_250138	(fliQ) flagellar biosynthetic protein FliQ [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_211088	2	251	+	cheY	113-362/375	....===========	0/0	66.67	81.20	vfdb	NP_250147	(cheY) chemotaxis protein CheY [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_213490	1	438	-	flgC	1-426/441	========/======	4/14	96.37	80.64	vfdb	NP_249769	(flgC) flagellar basal-body rod protein FlgC [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_214579	196	522	-	pilH	1-327/366	==============.	0/0	89.34	81.35	vfdb	NP_249100	(pilH) twitching motility protein PilH [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_214579	586	971	-	pilG	1-386/408	===============	0/0	94.61	82.90	vfdb	NP_249099	(pilG) twitching motility protein PilG [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_21515	1	977	+	flgI	61-1037/1110	===============	0/0	88.02	83.93	vfdb	NP_249775	(flgI) flagellar P-ring protein precursor FlgI [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_217431	84	335	-	pilH	115-366/366	....===========	0/0	68.85	82.14	vfdb	NP_249100	(pilH) twitching motility protein PilH [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_217833	8	975	+	fleR	137-1104/1422	.=======/===...	6/10	67.72	80.47	vfdb	NP_249790	(fleR) two-component response regulator [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_218216	274	835	+	motA	1-562/852	==========.....	0/0	65.96	81.14	vfdb	NP_253641	(motA) flagellar motor protein [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_219193	13	466	-	PA1464	27-480/480	===============	0/0	94.58	87.00	vfdb	NP_250155	(PA1464) purine-binding chemotaxis protein [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_225228	449	660	-	mbtH-like	1-212/219	===============	0/0	96.80	82.08	vfdb	NP_251102	(mbtH-like) MbtH-like protein from the pyoverdine cluster [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_227497	1	617	+	rpoS	382-998/1005	.....==========	0/0	61.39	84.60	vfdb	NP_252312	(rpoS) RNA polymerase sigma factor RpoS [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_228263	21	535	-	hcpA	1-515/519	===============	0/0	99.23	81.55	vfdb	NP_250203	(hcpA) Hcp family type VI secretion system effector [HSI-2 (VF0943) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_23006	353	813	-	cheW	53-513/528	.==============	0/0	87.31	84.82	vfdb	WP_004199265	(cheW) chemotaxis protein CheW [Flagella (VF0430) - Motility (VFC0204)] [Burkholderia pseudomallei K96243]	
P9_megaHit.fasta	k191_233676	2929	3906	-	algI	308-1285/1563	..===========..	0/0	62.57	85.69	vfdb	NP_252238	(algI) alginate o-acetyltransferase AlgI [Alginate (VF0091) - Biofilm (VFC0271)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_234898	1	362	+	pvdS	151-512/564	....==========.	0/0	64.18	85.91	vfdb	NP_251116	(pvdS) extracytoplasmic-function sigma-70 factor  [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_235493	2	877	+	algW	261-1136/1170	...=====/======	8/14	74.27	80.63	vfdb	NP_253136	(algW) AlgW protein [Alginate (VF0091) - Biofilm (VFC0271)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_24479	114	583	+	hcp1	1-470/489	========/======	2/2	95.91	81.32	vfdb	NP_248775	(hcp1) type VI secretion system substrate Hcp1 [HSI-1 (VF0334) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_246822	235	689	-	PA1464	26-480/480	===============	0/0	94.79	83.30	vfdb	NP_250155	(PA1464) purine-binding chemotaxis protein [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_247441	191	1121	+	hsiC1/vipB/tssC	44-974/1497	==========.....	0/0	62.19	87.43	vfdb	NP_248774	(hsiC1/vipB/tssC) type VI secretion system tubule-forming protein VipB [HSI-1 (VF0334) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_248104	1	322	+	pilH	4-325/366	==============.	0/0	87.98	83.85	vfdb	NP_249100	(pilH) twitching motility protein PilH [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_248109	1	359	-	pilH	4-362/366	===============	0/0	98.09	81.89	vfdb	NP_249100	(pilH) twitching motility protein PilH [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_248404	12	970	-	rpoN	2-960/1494	========/=.....	4/8	63.92	81.31	vfdb	NP_253152	(rpoN) RNA polymerase factor sigma-54 [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_248419	418	1192	+	pvdO	77-851/855	.=======/======	9/12	89.94	80.54	vfdb	NP_251085	(pvdO) pyoverdine biosynthesis protein PvdO [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_250906	1604	2378	+	pvdO	77-851/855	.=======/======	9/12	89.94	81.18	vfdb	NP_251085	(pvdO) pyoverdine biosynthesis protein PvdO [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_253027	1345	2316	+	waaF	1-972/1038	===============	0/0	93.64	80.04	vfdb	NP_253699	(waaF) heptosyltransferase I [LPS (VF0085) - Immune modulation (VFC0258)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_254176	279	707	+	hsiB1/vipA/tssB	21-449/519	=============..	0/0	82.66	87.88	vfdb	NP_248773	(hsiB1/vipA/tssB) type VI secretion system tubule-forming protein VipA [HSI-1 (VF0334) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_254184	1	404	+	hsiB1/vipA/tssB	46-449/519	.============..	0/0	77.84	88.37	vfdb	NP_248773	(hsiB1/vipA/tssB) type VI secretion system tubule-forming protein VipA [HSI-1 (VF0334) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_255657	41	1307	-	dotU1	61-1342/1350	========/======	8/19	93.70	80.61	vfdb	NP_248768	(dotU1) type VI secretion system protein DotU [HSI-1 (VF0334) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_258430	4553	4755	-	mbtH-like	1-203/219	==============.	0/0	92.69	84.73	vfdb	NP_251102	(mbtH-like) MbtH-like protein from the pyoverdine cluster [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_260178	78	460	-	flgC	62-441/441	.=======/======	3/5	85.94	82.55	vfdb	NP_249769	(flgC) flagellar basal-body rod protein FlgC [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P9_megaHit.fasta	k191_262654	103	317	-	fliE	112-326/330	.....==========	0/0	65.15	81.86	vfdb	NP_249791	(fliE) flagellar hook-basal body complex protein FliE [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
